0,1,2,3,4,5,6,7,8,9,10,11
20215.0,-0.461,-0.519,0.742,0.244,-0.916,0.946,10.0,-23.0,32.0,1746027563.7581077,0.0
20215.0,-0.46,-0.52,0.727,-1.038,-0.732,0.977,11.0,-22.0,32.0,1746027563.758108,0.0
20232.0,-0.462,-0.521,0.736,-1.282,-0.885,0.916,10.0,-22.0,32.0,1746027563.8587916,0.0
20232.0,-0.465,-0.518,0.729,-0.305,-0.671,1.251,10.0,-22.0,33.0,1746027563.8587918,0.0
20232.0,-0.47,-0.518,0.734,0.549,-1.007,1.251,10.0,-22.0,33.0,1746027563.858792,0.0
20249.0,-0.465,-0.517,0.726,0.763,-0.946,0.183,11.0,-22.0,32.0,1746027563.9596865,0.0
20249.0,-0.455,-0.523,0.746,0.61,-1.404,-0.854,10.0,-23.0,32.0,1746027563.9596868,0.0
20249.0,-0.461,-0.518,0.732,1.343,-1.16,-0.58,8.0,-22.0,32.0,1746027563.959687,0.0
20266.0,-0.462,-0.518,0.736,1.068,-0.427,0.244,9.0,-21.0,33.0,1746027564.064452,0.0
20266.0,-0.459,-0.521,0.73,0.946,-1.007,-0.305,10.0,-21.0,33.0,1746027564.0644524,0.0
20283.0,-0.456,-0.528,0.736,0.427,-1.16,-0.58,10.0,-22.0,32.0,1746027564.168926,0.0
20283.0,-0.461,-0.52,0.733,0.824,-1.587,0.183,9.0,-22.0,33.0,1746027564.1689265,0.0
20283.0,-0.462,-0.517,0.741,1.343,-1.434,0.702,10.0,-22.0,33.0,1746027564.1689267,0.0
20297.0,-0.464,-0.514,0.732,0.397,-1.251,0.427,9.0,-22.0,32.0,1746027564.2625353,0.0
20297.0,-0.456,-0.529,0.732,-0.458,-0.153,-0.824,10.0,-22.0,34.0,1746027564.2625363,0.0
20315.0,-0.455,-0.522,0.734,1.19,-1.984,-0.549,10.0,-22.0,32.0,1746027564.3636105,0.0
20315.0,-0.46,-0.517,0.739,1.556,-0.458,0.031,9.0,-22.0,32.0,1746027564.3636107,0.0
20315.0,-0.46,-0.518,0.735,1.74,-0.641,-0.488,10.0,-23.0,32.0,1746027564.3636112,0.0
20331.0,-0.45,-0.526,0.739,0.824,-1.129,-1.678,10.0,-22.0,32.0,1746027564.4652972,0.0
20331.0,-0.455,-0.521,0.745,1.068,-0.732,-0.885,10.0,-22.0,32.0,1746027564.4652977,0.0
20348.0,-0.454,-0.521,0.732,0.916,-0.336,-0.275,10.0,-22.0,32.0,1746027564.568785,0.0
20348.0,-0.458,-0.522,0.739,0.977,-0.305,0.183,10.0,-22.0,34.0,1746027564.5687852,0.0
20348.0,-0.455,-0.524,0.741,1.16,-0.61,0.061,11.0,-22.0,32.0,1746027564.5687857,0.0
20362.0,-0.457,-0.518,0.733,0.61,-0.336,-0.336,8.0,-22.0,32.0,1746027564.6661372,0.0
20362.0,-0.457,-0.53,0.74,0.854,0.214,-0.275,10.0,-22.0,32.0,1746027564.666138,0.0
20382.0,-0.46,-0.515,0.733,1.434,-0.702,-0.122,11.0,-22.0,32.0,1746027564.7714005,0.0
20382.0,-0.456,-0.531,0.733,1.068,0.671,-0.397,10.0,-22.0,33.0,1746027564.7714007,0.0
20382.0,-0.458,-0.525,0.745,1.465,-1.404,-0.702,10.0,-22.0,32.0,1746027564.7714007,0.0
20398.0,-0.458,-0.525,0.721,0.519,0.641,-0.854,10.0,-22.0,32.0,1746027564.8699164,0.0
20398.0,-0.453,-0.525,0.749,1.129,-0.275,-0.58,10.0,-21.0,33.0,1746027564.869917,0.0
20418.0,-0.455,-0.514,0.725,1.19,-0.824,-0.763,10.0,-22.0,33.0,1746027565.0091393,0.0
20418.0,-0.45,-0.53,0.755,0.61,-0.427,-0.885,10.0,-22.0,32.0,1746027565.0091393,0.0
20418.0,-0.448,-0.529,0.722,0.671,-0.854,-0.427,9.0,-22.0,32.0,1746027565.0091398,0.0
20418.0,-0.463,-0.515,0.744,1.099,0.244,0.702,10.0,-21.0,33.0,1746027565.00914,0.0
20435.0,-0.457,-0.522,0.729,1.617,-0.916,0.458,9.0,-20.0,33.0,1746027565.111323,0.0
20435.0,-0.449,-0.529,0.74,0.549,-0.61,-0.793,11.0,-21.0,33.0,1746027565.1113234,0.0
20435.0,-0.455,-0.521,0.729,1.099,-1.068,0.0,9.0,-22.0,32.0,1746027565.1113236,0.0
20450.0,-0.454,-0.52,0.741,1.038,0.275,0.854,10.0,-21.0,32.0,1746027565.2040896,0.0
20450.0,-0.456,-0.52,0.733,1.74,-0.732,0.732,10.0,-21.0,32.0,1746027565.20409,0.0
20466.0,-0.453,-0.52,0.743,1.709,-0.977,0.427,11.0,-21.0,33.0,1746027565.3122175,0.0
20466.0,-0.454,-0.516,0.738,1.862,-0.427,0.397,10.0,-22.0,33.0,1746027565.3122177,0.0
20466.0,-0.45,-0.524,0.75,1.587,-0.732,0.0,11.0,-22.0,32.0,1746027565.312218,0.0
20484.0,-0.45,-0.521,0.726,-0.031,-0.824,0.122,10.0,-22.0,33.0,1746027565.4114172,0.0
20484.0,-0.456,-0.522,0.747,-0.244,0.0,0.793,10.0,-22.0,33.0,1746027565.4114175,0.0
20500.0,-0.458,-0.517,0.732,0.244,-0.397,1.221,10.0,-21.0,33.0,1746027565.5129435,0.0
20500.0,-0.456,-0.518,0.746,-0.031,-0.305,0.519,10.0,-22.0,33.0,1746027565.512944,0.0
20500.0,-0.456,-0.522,0.729,-0.458,-0.641,-0.275,10.0,-21.0,32.0,1746027565.5129445,0.0
20517.0,-0.453,-0.529,0.741,0.183,-0.427,-0.641,10.0,-21.0,32.0,1746027565.609645,0.0
20517.0,-0.458,-0.523,0.727,1.221,-0.519,0.183,9.0,-21.0,33.0,1746027565.6096451,0.0
20534.0,-0.454,-0.525,0.74,1.892,-0.305,0.214,10.0,-22.0,32.0,1746027565.7181735,0.0
20534.0,-0.452,-0.524,0.734,1.923,-1.251,0.061,10.0,-22.0,32.0,1746027565.7181735,0.0
20534.0,-0.448,-0.525,0.746,3.021,-1.404,0.275,10.0,-22.0,33.0,1746027565.718174,0.0
20551.0,-0.452,-0.512,0.741,3.235,-1.312,1.312,9.0,-22.0,33.0,1746027565.812466,0.0
20551.0,-0.455,-0.516,0.74,1.556,-0.336,1.251,11.0,-22.0,34.0,1746027565.8124664,0.0
20567.0,-0.447,-0.518,0.755,0.427,-1.282,0.336,10.0,-21.0,32.0,1746027565.9191709,0.0
20567.0,-0.444,-0.524,0.747,-1.862,-1.251,-0.458,9.0,-21.0,33.0,1746027565.919171,0.0
20567.0,-0.447,-0.535,0.749,-3.723,-0.153,-0.122,10.0,-22.0,34.0,1746027565.9191713,0.0
20585.0,-0.453,-0.531,0.722,-4.303,0.854,0.946,9.0,-21.0,32.0,1746027566.0218775,0.0
20585.0,-0.464,-0.519,0.73,-3.662,1.19,1.801,9.0,-21.0,32.0,1746027566.021878,0.0
20601.0,-0.467,-0.521,0.724,-1.129,0.275,1.831,9.0,-21.0,32.0,1746027566.1200612,0.0
20601.0,-0.47,-0.511,0.723,0.854,0.305,0.336,10.0,-22.0,32.0,1746027566.1200616,0.0
20601.0,-0.455,-0.523,0.742,2.045,-0.061,-1.892,10.0,-20.0,31.0,1746027566.1200619,0.0
20618.0,-0.444,-0.538,0.733,1.038,-1.007,-3.632,9.0,-22.0,32.0,1746027566.2195287,0.0
20618.0,-0.442,-0.542,0.742,-0.519,-1.129,-2.502,9.0,-21.0,33.0,1746027566.219529,0.0
20634.0,-0.451,-0.532,0.736,-0.031,0.275,0.946,9.0,-21.0,33.0,1746027566.3236475,0.0
20634.0,-0.454,-0.528,0.721,-1.495,0.671,2.472,9.0,-22.0,32.0,1746027566.323648,0.0
20634.0,-0.465,-0.517,0.736,-1.007,-0.366,2.258,10.0,-21.0,32.0,1746027566.3236482,0.0
20651.0,-0.456,-0.53,0.729,-1.282,-1.129,0.61,8.0,-22.0,32.0,1746027566.4262135,0.0
20651.0,-0.456,-0.528,0.724,-1.892,-0.305,-0.549,9.0,-22.0,32.0,1746027566.426214,0.0
20651.0,-0.458,-0.533,0.732,-0.488,0.092,-0.092,8.0,-21.0,32.0,1746027566.4262142,0.0
20666.0,-0.465,-0.541,0.733,-0.031,0.488,0.031,10.0,-22.0,31.0,1746027566.5220118,0.0
20666.0,-0.454,-0.533,0.731,0.824,1.953,-0.732,9.0,-22.0,32.0,1746027566.5220127,0.0
20683.0,-0.456,-0.536,0.733,-0.366,-0.61,-0.366,9.0,-22.0,32.0,1746027566.6288,0.0
20683.0,-0.46,-0.532,0.722,0.58,0.732,0.336,9.0,-23.0,32.0,1746027566.6288,0.0
20683.0,-0.466,-0.531,0.724,0.916,1.19,0.305,9.0,-22.0,32.0,1746027566.6288004,0.0
