0,1,2,3,4,5,6,7,8,9,10,11
13522.0,-0.102,0.295,0.971,0.824,-1.007,0.275,47.0,-9.0,38.0,1745636159.2181504,0.0
13538.0,-0.102,0.293,0.968,0.824,0.0,-0.092,46.0,-10.0,38.0,1745636159.3238165,0.0
13538.0,-0.101,0.292,0.966,0.854,-0.519,0.092,47.0,-10.0,38.0,1745636159.323817,0.0
13538.0,-0.099,0.292,0.97,0.854,-0.671,0.153,46.0,-9.0,39.0,1745636159.3238175,0.0
13554.0,-0.103,0.294,0.973,0.824,-0.275,0.0,47.0,-9.0,38.0,1745636159.427183,0.0
13554.0,-0.103,0.294,0.974,0.854,-0.244,0.0,47.0,-8.0,38.0,1745636159.427184,0.0
13574.0,-0.099,0.291,0.97,0.885,-0.854,0.183,48.0,-10.0,37.0,1745636159.5280194,0.0
13574.0,-0.104,0.291,0.966,0.885,-0.366,0.0,47.0,-8.0,38.0,1745636159.5280197,0.0
13574.0,-0.103,0.292,0.964,0.824,-0.061,-0.031,47.0,-8.0,38.0,1745636159.52802,0.0
13590.0,-0.101,0.293,0.971,0.854,-0.702,0.153,47.0,-9.0,39.0,1745636159.6376133,0.0
13590.0,-0.1,0.291,0.974,0.854,-0.61,0.122,47.0,-8.0,38.0,1745636159.637614,0.0
13605.0,-0.1,0.294,0.974,0.824,-0.153,-0.031,48.0,-8.0,38.0,1745636159.7267373,0.0
13605.0,-0.102,0.295,0.974,0.824,-0.488,0.061,47.0,-10.0,38.0,1745636159.7267375,0.0
13605.0,-0.101,0.292,0.97,0.854,-0.641,0.122,48.0,-10.0,39.0,1745636159.7267377,0.0
13622.0,-0.101,0.291,0.964,0.916,-0.214,-0.031,48.0,-8.0,38.0,1745636159.8278687,0.0
13622.0,-0.101,0.294,0.968,0.854,-0.519,0.122,47.0,-9.0,38.0,1745636159.827869,0.0
13639.0,-0.101,0.293,0.97,0.854,-0.58,0.122,47.0,-8.0,37.0,1745636159.9300077,0.0
13639.0,-0.101,0.292,0.974,0.824,-0.153,-0.031,47.0,-8.0,38.0,1745636159.930008,0.0
13639.0,-0.101,0.296,0.973,0.885,-0.488,0.122,48.0,-8.0,38.0,1745636159.9300084,0.0
13655.0,-0.101,0.292,0.97,0.824,-0.671,0.153,47.0,-8.0,39.0,1745636160.0400288,0.0
13655.0,-0.102,0.291,0.964,0.854,-0.275,0.031,47.0,-9.0,38.0,1745636160.0400293,0.0
13674.0,-0.103,0.292,0.969,0.854,-0.366,0.0,47.0,-10.0,38.0,1745636160.176496,0.0
13674.0,-0.102,0.293,0.973,0.854,-0.397,0.061,47.0,-8.0,39.0,1745636160.1764965,0.0
13674.0,-0.1,0.291,0.97,0.885,-0.58,0.092,48.0,-9.0,38.0,1745636160.1764967,0.0
13674.0,-0.099,0.295,0.973,0.885,-0.458,0.061,47.0,-9.0,39.0,1745636160.1764972,0.0
13688.0,-0.101,0.293,0.972,0.793,-0.275,0.0,48.0,-9.0,39.0,1745636160.2644384,0.0
13688.0,-0.101,0.29,0.971,0.885,-0.549,0.092,47.0,-8.0,38.0,1745636160.2644389,0.0
13705.0,-0.102,0.293,0.972,0.916,-0.519,0.092,47.0,-9.0,38.0,1745636160.369799,0.0
13705.0,-0.101,0.293,0.97,0.854,-0.305,-0.031,47.0,-9.0,38.0,1745636160.3697991,0.0
13705.0,-0.101,0.291,0.969,0.916,-0.488,0.092,48.0,-10.0,39.0,1745636160.3697996,0.0
13722.0,-0.101,0.291,0.969,0.916,-0.397,0.061,47.0,-10.0,39.0,1745636160.4733546,0.0
13722.0,-0.101,0.292,0.967,0.885,-0.427,0.061,47.0,-9.0,38.0,1745636160.473355,0.0
13722.0,-0.1,0.293,0.971,0.885,-0.519,0.092,48.0,-9.0,37.0,1745636160.4733553,0.0
13739.0,-0.103,0.297,0.974,0.885,-0.458,0.031,47.0,-9.0,38.0,1745636160.5702422,0.0
13739.0,-0.101,0.294,0.977,0.885,-0.305,0.0,47.0,-9.0,38.0,1745636160.5702426,0.0
13753.0,-0.099,0.291,0.967,0.946,-0.519,0.092,47.0,-9.0,38.0,1745636160.6730556,0.0
13753.0,-0.1,0.292,0.963,0.885,-0.458,0.061,48.0,-10.0,37.0,1745636160.6730566,0.0
13753.0,-0.101,0.292,0.962,0.854,-0.427,0.0,48.0,-9.0,38.0,1745636160.673057,0.0
13771.0,-0.101,0.291,0.965,0.854,-0.519,0.061,47.0,-10.0,38.0,1745636160.7747269,0.0
13771.0,-0.102,0.292,0.974,0.885,-0.366,0.061,46.0,-10.0,38.0,1745636160.774727,0.0
13787.0,-0.1,0.296,0.977,0.854,-0.336,0.031,47.0,-9.0,38.0,1745636160.877532,0.0
13787.0,-0.1,0.291,0.97,0.824,-0.549,0.061,47.0,-9.0,38.0,1745636160.8775325,0.0
13787.0,-0.102,0.292,0.965,0.854,-0.458,0.092,48.0,-9.0,38.0,1745636160.8775327,0.0
13804.0,-0.102,0.288,0.956,0.916,-0.214,0.031,47.0,-8.0,38.0,1745636160.975784,0.0
13804.0,-0.099,0.291,0.957,0.854,-0.61,0.092,48.0,-8.0,38.0,1745636160.9757843,0.0
13818.0,-0.104,0.295,0.97,0.854,-0.58,0.092,47.0,-9.0,38.0,1745636161.0800984,0.0
13818.0,-0.101,0.295,0.977,0.824,-0.183,-0.031,48.0,-9.0,38.0,1745636161.080099,0.0
13818.0,-0.101,0.292,0.968,0.916,-0.702,0.122,47.0,-10.0,38.0,1745636161.0800996,0.0
13836.0,-0.103,0.291,0.964,0.916,-0.336,0.031,48.0,-9.0,38.0,1745636161.1787677,0.0
13836.0,-0.102,0.287,0.959,0.824,-0.092,-0.031,48.0,-8.0,39.0,1745636161.1787682,0.0
13852.0,-0.101,0.289,0.958,0.885,-1.19,0.305,48.0,-8.0,38.0,1745636161.2807915,0.0
13852.0,-0.103,0.291,0.966,0.916,-0.244,0.031,47.0,-9.0,38.0,1745636161.280792,0.0
13852.0,-0.102,0.293,0.975,0.824,0.244,-0.153,48.0,-10.0,39.0,1745636161.2807925,0.0
13869.0,-0.1,0.293,0.969,0.885,-1.251,0.275,47.0,-10.0,37.0,1745636161.3828535,0.0
13869.0,-0.1,0.292,0.969,0.916,-0.519,0.061,47.0,-9.0,39.0,1745636161.382854,0.0
13869.0,-0.103,0.291,0.967,0.824,0.336,-0.244,47.0,-9.0,38.0,1745636161.3828545,0.0
13884.0,-0.098,0.291,0.965,0.854,-0.946,0.183,47.0,-9.0,38.0,1745636161.4792075,0.0
13884.0,-0.1,0.294,0.968,0.916,-0.854,0.214,47.0,-9.0,39.0,1745636161.479208,0.0
13901.0,-0.104,0.292,0.973,0.824,0.366,-0.183,47.0,-8.0,39.0,1745636161.586663,0.0
13901.0,-0.1,0.292,0.967,0.885,-0.732,0.122,48.0,-10.0,38.0,1745636161.5866635,0.0
13901.0,-0.099,0.292,0.97,0.854,-0.977,0.244,47.0,-9.0,38.0,1745636161.5866635,0.0
13917.0,-0.104,0.292,0.967,0.824,0.397,-0.153,48.0,-8.0,38.0,1745636161.6854167,0.0
13917.0,-0.1,0.293,0.965,0.916,-0.702,0.122,47.0,-9.0,38.0,1745636161.6854177,0.0
13935.0,-0.101,0.291,0.971,0.916,-0.946,0.183,47.0,-9.0,38.0,1745636161.7894661,0.0
13935.0,-0.102,0.294,0.971,0.824,0.061,-0.092,48.0,-10.0,37.0,1745636161.7894664,0.0
13935.0,-0.102,0.293,0.972,0.854,-0.427,0.061,48.0,-8.0,37.0,1745636161.7894669,0.0
13950.0,-0.1,0.291,0.965,0.824,-0.671,0.092,46.0,-9.0,38.0,1745636161.8917737,0.0
13950.0,-0.1,0.293,0.968,0.854,-0.58,0.092,47.0,-9.0,38.0,1745636161.891774,0.0
13966.0,-0.101,0.292,0.968,0.854,-0.122,-0.031,47.0,-8.0,38.0,1745636161.99114,0.0
13966.0,-0.099,0.292,0.971,0.854,-0.58,0.122,48.0,-10.0,38.0,1745636161.9911404,0.0
13966.0,-0.1,0.294,0.974,0.854,-0.61,0.153,48.0,-9.0,37.0,1745636161.9911408,0.0
